dog_id,gender,pet_breed,dob,dod,is_neutered
5151,Male,Dachshund,2011-01-17 00:00:00+00:00,,True
5152,Male,Shih Tzu,2016-10-01 17:47:00+00:00,,True
5153,Male,"Terrier, West Highland White",2010-10-01 00:00:00+00:00,,True
5154,Male,"Terrier, American Pit Bull",2011-02-05 10:24:00+00:00,,True
5155,Female,"Shepherd, German",2015-01-05 08:39:00+00:00,,True
5156,Female,"Retriever, Labrador",2016-03-04 14:28:00+00:00,,True
5157,Female,Terrier,2017-02-22 11:22:00+00:00,,True
5158,Male,"Shepherd, English",2015-05-27 00:00:00+00:00,,True
5159,Male,Welsh Corgi,2018-06-20 00:00:00+00:00,,True
5160,Female,"Mastiff, Spanish",2016-01-28 16:20:00+00:00,,True
5161,Female,Shih Tzu,2016-11-18 00:00:00+00:00,,True
5162,Female,Chinese Shar-Pei,2014-09-28 00:00:00+00:00,,True
5163,Female,Husky,2018-08-12 13:16:00+00:00,,True
5164,Male,"Shepherd, Australian",2017-06-15 00:00:00+00:00,,True
5165,Male,Pit Bull,2013-11-07 10:37:00+00:00,,True
5166,Male,Terrier,2016-06-24 00:00:00+00:00,,True
5167,Female,Chihuahua (Smooth Coat),2010-06-14 00:00:00+00:00,,True
5168,Male,Mixed Breed,2018-02-21 00:00:00+00:00,,True
5169,Female,"Retriever, Labrador",2007-12-31 00:00:00+00:00,2021-01-29T00:00:00.000Z,True
5170,Female,"Shepherd, Australian",2011-06-03 00:00:00+00:00,,True
5171,Male,Pit Bull,2016-02-03 00:00:00+00:00,,True
5172,Female,"Terrier, Yorkshire",2017-02-02 00:00:00+00:00,,True
5173,Male,"Bulldog, English",2016-01-13 13:36:00+00:00,,True
5174,Female,"Retriever, Labrador",2018-01-04 14:30:00+00:00,,True
5175,Male,"Shepherd, German",2018-03-04 00:00:00+00:00,,True
5176,Female,"Terrier, Yorkshire",2018-04-15 00:00:00+00:00,,False
5177,Male,"Bulldog, American",2011-03-21 08:05:00+00:00,2021-06-06T00:00:00.000Z,True
5178,Female,"Retriever, Labrador",2014-10-18 16:16:00+00:00,,True
5179,Male,Maltese,2015-02-08 14:44:00+00:00,,True
5180,Female,"Retriever, Labrador",2010-10-14 00:00:00+00:00,,True
5181,Male,Shepherd,2018-08-10 00:00:00+00:00,,True
5182,Male,Maltese,2016-10-01 14:43:00+00:00,,True
5183,Female,"Mountain Dog, Bernese",2016-04-16 00:00:00+00:00,,False
5184,Male,"Retriever, Labrador",2018-07-10 15:55:00+00:00,,True
5185,Female,Pomeranian,2010-11-17 16:52:00+00:00,,True
5186,Male,"Retriever, Golden",2014-10-18 09:08:00+00:00,,True
5187,Male,Boxer,2016-01-01 00:00:00+00:00,,True
5188,Female,Great Dane,2018-06-28 17:43:00+00:00,,True
5189,Male,"Pinscher, Doberman",2017-04-02 12:55:00+00:00,,True
5190,Female,Hound,2014-08-04 00:00:00+00:00,,True
5191,Male,"Retriever, Labrador",2016-12-15 00:00:00+00:00,,True
5192,Male,"Terrier, Yorkshire",2012-09-22 00:00:00+00:00,,True
5193,Male,Pointer,2014-12-15 16:42:00+00:00,,True
5194,Female,Pit Bull,2017-10-31 12:13:00+00:00,,True
5195,Female,Beagle,2018-11-03 15:56:00+00:00,,True
5196,Male,Lhasa Apso,2013-08-26 14:22:00+00:00,,True
5197,Male,"Terrier, Yorkshire",2012-03-24 00:00:00+00:00,,True
5198,Female,Pit Bull,2010-01-05 16:00:00+00:00,,False
5199,Male,Retriever,2018-06-09 09:32:00+00:00,,True
5200,Male,Terrier,2016-11-22 17:12:00+00:00,,True
5201,Female,"Retriever, Labrador",2015-12-31 21:00:00+00:00,,True
5202,Male,"Retriever, Labrador",2018-06-12 15:52:00+00:00,,True
5203,Male,"Pinscher, Doberman",2018-08-11 00:00:00+00:00,,True
5204,Female,Bulldog,2011-09-25 15:56:00+00:00,,True
5205,Female,Maltese,2017-11-09 00:00:00+00:00,,True
5206,Female,Chihuahua,2015-02-14 00:00:00+00:00,,True
5207,Male,"Mountain Dog, Bernese",2007-05-08 00:00:00+00:00,2020-07-25T00:00:00.000Z,True
5208,Female,"Terrier, Boston",2009-05-15 16:55:00+00:00,2020-07-03T15:34:00.000Z,True
5209,Male,Mixed Breed,2018-07-24 17:28:00+00:00,,True
5210,Female,"Retriever, Labrador",2015-10-16 00:00:00+00:00,,True
5211,Male,Welsh Corgi,2014-09-21 14:45:00+00:00,,True
5212,Female,"Terrier, Jack Russell",2015-12-21 18:22:00+00:00,,True
5213,Male,Dalmatian,2009-12-08 11:35:00+00:00,,True
5214,Male,"Retriever, Golden",2015-10-27 11:03:00+00:00,,True
5215,Female,Collie,2014-03-09 10:38:00+00:00,,True
5216,Male,"Bulldog, English",2017-04-28 00:00:00+00:00,,True
5217,Female,Retriever,2016-07-25 00:00:00+00:00,,True
5218,Male,"Shepherd, German",2011-02-27 18:49:00+00:00,2020-09-30T00:00:00.000Z,True
5219,Female,Samoyed,2018-03-06 00:00:00+00:00,,True
5220,Female,Mixed Breed,2014-03-28 00:00:00+00:00,,True
5221,Male,Boxer,2012-07-22 12:54:00+00:00,,True
5222,Female,Rottweiler,2015-10-20 11:55:00+00:00,,True
5223,Male,Shih Tzu,2014-08-21 15:03:00+00:00,,True
5224,Female,"Bulldog, English",2017-05-15 00:00:00+00:00,,True
5225,Male,Pomeranian,2008-12-19 17:03:00+00:00,,True
5226,Male,Husky,2019-04-03 16:56:00+00:00,,False
5227,Female,"Hound, Basset",2014-01-29 11:21:00+00:00,,True
5228,Male,"Bulldog, English",2009-08-27 00:00:00+00:00,2021-01-19T00:00:00.000Z,True
5229,Male,"Terrier, Jack Russell",2005-09-17 17:23:00+00:00,2021-05-15T16:32:48.000Z,True
5230,Male,"Spaniel, American Cocker",2004-11-26 00:00:00+00:00,2020-06-02T17:58:37.000Z,True
5231,Male,"Retriever, Labrador",2011-04-27 11:45:00+00:00,,True
5232,Male,Vizsla,2017-02-13 15:03:00+00:00,,False
5233,Female,"Shepherd, Australian",2017-08-27 12:11:00+00:00,,True
5234,Male,Chihuahua (Long Coat),2013-12-22 17:24:00+00:00,,True
5235,Male,"Terrier, West Highland White",2018-07-15 00:00:00+00:00,,True
5236,Female,Chihuahua (Smooth Coat),2011-10-26 00:00:00+00:00,,True
5237,Male,Mixed Breed,2006-08-06 00:00:00+00:00,,True
5238,Male,Bichon Frise,2008-01-06 14:13:00+00:00,,True
5239,Male,Westie,2009-09-26 13:22:00+00:00,,True
5240,Male,"Shepherd, German",2015-01-31 00:00:00+00:00,,True
5241,Male,Terrier,2015-08-03 00:00:00+00:00,,True
5242,Male,"Terrier, Yorkshire",2016-12-14 11:40:00+00:00,,True
5243,Female,"Terrier, Bull",2015-05-23 14:31:00+00:00,,True
5244,Male,"Retriever, Labrador",2012-08-28 09:14:00+00:00,,True
5245,Male,Dachshund,2016-09-18 15:54:00+00:00,,False
5246,Male,Great Dane,2009-08-11 00:00:00+00:00,,True
5247,Female,"Terrier, American Pit Bull",2010-05-01 09:40:00+00:00,,True
5248,Male,Kai,2006-12-25 00:00:00+00:00,2021-06-27T00:00:00.000Z,True
5249,Male,"Setter, English",2012-10-18 00:00:00+00:00,,True
5250,Female,"Bulldog, American",2016-02-08 16:22:00+00:00,,True
5251,Male,Pit Bull,2012-09-05 17:18:00+00:00,,True
5252,Female,"Shepherd, English",2016-03-28 00:00:00+00:00,,True
5253,Female,Samoyed,2017-11-22 08:39:00+00:00,,True
5254,Female,"Pointer, German Shorthaired",2010-07-08 00:00:00+00:00,2020-11-21T17:10:36.000Z,True
5255,Female,"Retriever, Golden",2008-06-16 00:00:00+00:00,,True
5256,Female,Boxer,2017-01-15 11:06:00+00:00,,True
5257,Male,Husky,2013-01-29 17:15:00+00:00,,True
5258,Female,"Poodle, Medium",2017-12-04 09:32:00+00:00,,True
5259,Female,Husky,2017-06-13 17:46:00+00:00,,True
5260,Male,Husky,2016-09-20 16:13:00+00:00,,True
5261,Male,"Retriever, Labrador",2013-02-05 00:00:00+00:00,,True
5262,Female,"Retriever, Labrador",2013-09-15 00:00:00+00:00,,True
5263,Male,Pit Bull,2008-10-03 00:00:00+00:00,,True
5264,Male,Blue Heeler,2016-11-07 14:51:00+00:00,,True
5265,Female,"Spaniel, Boykin",2018-06-14 14:03:00+00:00,,True
5266,Male,Mixed Breed,2011-09-01 00:00:00+00:00,,True
5267,Female,Chihuahua,2012-05-07 14:57:00+00:00,,True
5268,Female,Mixed Breed,2016-01-20 09:10:00+00:00,,True
5269,Male,"Retriever, Labrador",2015-07-02 00:00:00+00:00,,False
5270,Male,Maltese,2009-09-25 18:02:00+00:00,,True
5271,Male,Pit Bull,2017-10-11 14:31:00+00:00,,True
5272,Female,"Shepherd, German",2019-10-01 00:00:00+00:00,,True
5273,Male,Maltese,2010-10-28 14:35:00+00:00,,True
5274,Male,Pug,2010-02-01 00:00:00+00:00,2020-01-19T12:08:59.000Z,True
5275,Female,Chihuahua (Long Coat),2008-02-21 00:00:00+00:00,,True
5276,Male,Lhasa Apso,2012-08-30 16:15:00+00:00,,True
5277,Male,Maltese,2008-07-03 00:00:00+00:00,,True
5278,Female,"Shepherd, Australian",2014-09-08 12:29:00+00:00,,True
5279,Male,"Collie, Bearded",2017-02-28 00:00:00+00:00,,True
5280,Male,"Bulldog, American",2015-12-13 00:00:00+00:00,,True
5281,Male,"Retriever, Labrador",2016-01-19 12:39:00+00:00,,True
5282,Female,Shih Tzu,2018-01-14 17:09:00+00:00,,False
5283,Male,Rottweiler,2008-09-11 00:00:00+00:00,2019-11-23T17:37:00.000Z,True
5284,Male,"Shepherd, German",2015-03-15 00:00:00+00:00,,True
5285,Male,Pit Bull,2017-06-29 14:47:00+00:00,,True
5286,Female,Shih Tzu,2016-08-30 09:41:00+00:00,,True
5287,Female,"Shepherd, German",2019-01-29 00:00:00+00:00,,True
5288,Male,Shepherd,2017-01-01 16:26:00+00:00,,True
5289,Male,Bichon Frise,2018-03-30 00:00:00+00:00,,True
5290,Female,"Retriever, Labrador",2019-05-19 17:01:00+00:00,,True
5291,Male,"Shepherd, German",2018-08-28 13:47:00+00:00,,True
5292,Male,Dachshund,2015-07-17 14:30:00+00:00,,True
5293,Female,"Retriever, Labrador",2015-03-05 00:00:00+00:00,,True
5294,Male,Poodle,2009-04-04 15:09:00+00:00,,True
5295,Male,Chihuahua,2018-05-11 08:25:00+00:00,,False
5296,Male,"Bulldog, English",2017-04-09 12:32:00+00:00,,True
5297,Male,"Retriever, Labrador",2017-01-13 00:00:00+00:00,,True
5298,Male,"Shepherd, German",2018-11-22 00:00:00+00:00,,False
5299,Male,"Retriever, Labrador",2017-11-10 14:04:00+00:00,,True
5300,Female,"Bulldog, American",2018-04-25 16:09:00+00:00,,True
5301,Female,Bichon Frise,2013-06-07 00:00:00+00:00,,True
5302,Male,"Retriever, Labrador",2018-08-26 00:00:00+00:00,,True
5303,Male,Retriever,2018-02-16 13:51:00+00:00,,True
5304,Male,Rottweiler,2017-09-29 16:15:00+00:00,,False
5305,Female,"Terrier, Boston",2015-08-08 00:00:00+00:00,,True
5306,Female,Husky,2018-07-25 09:39:00+00:00,,False
5307,Male,Poodle,2018-07-09 16:04:00+00:00,,False
5308,Male,"Sheepdog, Old English",2017-04-30 15:52:00+00:00,,True
5309,Male,Great Pyrenees,2018-03-17 00:00:00+00:00,,True
5310,Male,Pug,2019-01-16 14:59:00+00:00,,True
5311,Male,"Terrier, Yorkshire",2012-12-29 00:00:00+00:00,,True
5312,Female,"Retriever, Golden",2016-06-09 16:38:00+00:00,,True
5313,Female,Pit Bull,2017-03-13 00:00:00+00:00,,True
5314,Male,Boxer,2018-05-19 00:00:00+00:00,,True
5315,Male,Pit Bull,2015-09-25 00:00:00+00:00,,True
5316,Female,Pit Bull,2016-08-18 17:44:00+00:00,,True
5317,Male,"Shepherd, German",2018-04-28 12:55:00+00:00,,True
5318,Female,Pit Bull,2015-10-23 00:00:00+00:00,,True
5319,Male,Chihuahua,2010-04-01 13:19:00+00:00,,True
5320,Male,Poodle,2012-01-27 00:00:00+00:00,,True
5321,Male,"Retriever, Labrador",2019-04-08 22:00:00+00:00,,True
5322,Male,Australian Cattle Dog,2018-01-10 00:00:00+00:00,,True
5323,Male,"Dachshund, Smooth Haired",2013-11-19 03:00:00+00:00,,True
5324,Female,Maltese,2016-03-13 00:00:00+00:00,,True
5325,Male,"Bulldog, American",2010-11-30 00:00:00+00:00,,True
5326,Male,"Spaniel, Cavalier King Charles",2015-02-05 00:00:00+00:00,,True
5327,Female,"Retriever, Labrador",2017-04-15 00:00:00+00:00,,True
5328,Male,Rottweiler,2014-06-25 00:00:00+00:00,2021-09-15T00:00:00.000Z,True
5329,Male,"Shepherd, Australian",2017-04-10 17:32:00+00:00,,True
5330,Female,"Retriever, Labrador",2012-05-02 16:53:00+00:00,,True
5331,Female,"Retriever, Labrador",2015-01-06 00:00:00+00:00,,True
5332,Male,"Terrier, Yorkshire",2015-10-07 14:37:00+00:00,,True
5333,Female,Beagle,2018-04-07 17:00:00+00:00,,True
5334,Female,"Retriever, Labrador",2013-12-03 17:35:00+00:00,,True
5335,Female,"Retriever, Golden",2016-08-20 14:30:00+00:00,,True
5336,Female,"Retriever, Labrador",2016-01-11 00:00:00+00:00,,True
5337,Female,"Retriever, Golden",2015-03-15 00:00:00+00:00,,True
5338,Male,"Retriever, Labrador",2013-11-04 00:00:00+00:00,,True
5339,Male,Pit Bull,2016-05-31 11:12:00+00:00,,True
5340,Male,"Terrier, American Pit Bull",2006-04-21 15:29:00+00:00,2020-05-01T11:50:00.000Z,True
5341,Male,Retriever,2018-07-15 00:00:00+00:00,,True
5342,Female,Maltese,2008-04-11 00:00:00+00:00,,True
5343,Male,"Terrier, Yorkshire",2018-10-20 00:00:00+00:00,,True
5344,Female,"Retriever, Golden",2019-01-21 00:00:00+00:00,,True
5345,Female,"Poodle, Teacup",2018-01-10 00:00:00+00:00,,False
5346,Male,Maltese,2014-10-24 16:33:00+00:00,,True
5347,Female,Pug,2016-12-24 00:00:00+00:00,,True
5348,Female,Mixed Breed,2015-12-12 00:00:00+00:00,,True
5349,Female,"Collie, Border",2016-08-15 16:49:00+00:00,,True
5350,Female,"Terrier, American Staffordshire",2013-04-25 00:00:00+00:00,,True
5351,Male,"Terrier, Yorkshire",2013-03-09 00:00:00+00:00,,True
5352,Male,"Shepherd, German",2015-01-20 00:00:00+00:00,,True
5353,Female,Corgi,2012-12-15 00:00:00+00:00,,True
5354,Female,"Shepherd, White Swiss",2007-05-17 00:00:00+00:00,,True
5355,Female,Retriever,2013-12-04 11:12:00+00:00,,True
5356,Male,Terrier,2010-10-15 14:50:00+00:00,,True
5357,Male,Beagle,2017-10-20 00:00:00+00:00,,True
5358,Female,"Shepherd, Anatolian",2016-03-13 14:30:00+00:00,,True
5359,Male,Mixed Breed,2013-02-27 00:00:00+00:00,,True
5360,Male,Dachshund,2015-02-17 14:11:00+00:00,,True
5361,Female,Chow Chow,2018-06-11 00:00:00+00:00,,True
5362,Male,"Terrier, Yorkshire",2016-09-14 10:29:00+00:00,,True
5363,Female,Poodle,2015-01-15 00:00:00+00:00,,True
5364,Female,Pomeranian,2016-11-22 00:00:00+00:00,,True
5365,Female,"Retriever, Labrador",2017-05-11 00:00:00+00:00,,True
5366,Female,Rottweiler,2015-04-06 00:00:00+00:00,,True
5367,Female,Mixed Breed,2005-12-31 12:47:00+00:00,,True
5368,Female,"Collie, Border",2015-10-26 00:00:00+00:00,,True
5369,Female,"Terrier, Yorkshire",2012-10-19 17:51:00+00:00,,True
5370,Female,Shih Tzu,2012-10-29 00:00:00+00:00,,True
5371,Male,Greyhound,2014-07-23 00:00:00+00:00,,True
5372,Female,Retriever,2018-03-25 15:07:00+00:00,,True
5373,Male,Australian Cattle Dog,2017-07-01 00:00:00+00:00,,True
5374,Male,"Retriever, Golden",2013-03-27 00:00:00+00:00,,True
5375,Male,"Terrier, Yorkshire",2017-06-29 17:59:00+00:00,,True
5376,Male,"Shepherd, German",2017-03-15 00:00:00+00:00,,True
5377,Male,Mixed Breed,2016-05-08 16:45:00+00:00,,True
5378,Male,"Poodle, Miniature",2016-08-23 14:31:00+00:00,,True
5379,Male,"Collie, Border",2014-09-06 00:00:00+00:00,,True
5380,Male,Husky,2017-03-01 11:00:00+00:00,,False
5381,Female,"Schnauzer, Miniature",2005-05-01 00:00:00+00:00,,True
5382,Male,"Shepherd, German",2013-10-25 00:00:00+00:00,,True
5383,Female,Beagle,2014-11-15 00:00:00+00:00,,True
5384,Male,"Terrier, Yorkshire",2016-09-24 09:40:00+00:00,,True
5385,Male,Spaniel,2008-04-27 00:00:00+00:00,,True
5386,Female,"Shepherd, Australian",2009-09-18 13:40:00+00:00,,True
5387,Female,"Retriever, Labrador",2009-05-01 00:00:00+00:00,2021-05-13T10:33:22.000Z,True
5388,Male,Mixed Breed,2018-06-20 00:00:00+00:00,,True
5389,Male,Pit Bull,2017-02-28 10:47:00+00:00,,True
5390,Male,Rhodesian Ridgeback,2018-02-07 17:48:00+00:00,,True
5391,Female,Pug,2014-12-31 00:00:00+00:00,,True
5392,Male,Pit Bull,2016-05-07 12:46:00+00:00,,True
5393,Male,"Shepherd, German",2015-04-16 00:00:00+00:00,,True
5394,Female,"Retriever, Labrador",2013-04-10 00:00:00+00:00,,True
5395,Female,"Retriever, Labrador",2009-07-09 00:00:00+00:00,,True
5396,Female,"Retriever, Labrador",2013-04-27 00:00:00+00:00,,True
5397,Female,"Retriever, Labrador",2017-11-07 00:00:00+00:00,,True
5398,Female,"Retriever, Labrador",2013-03-12 00:00:00+00:00,,True
5399,Male,Norwegian Elkhound,2009-07-28 00:00:00+00:00,,False
5400,Male,"Retriever, Labrador",2017-05-23 00:00:00+00:00,,True
5401,Female,Boxer,2016-08-31 16:47:00+00:00,,True
5402,Male,Dachshund,2013-07-20 17:54:00+00:00,,True
5403,Female,"Retriever, Labrador",2017-10-13 09:35:00+00:00,,True
5404,Female,Shiba Inu,2015-10-26 12:36:00+00:00,,True
5405,Female,"Retriever, Golden",2014-11-03 00:00:00+00:00,,True
5406,Male,"Retriever, Labrador",2009-04-11 09:23:00+00:00,2020-04-16T10:33:49.000Z,True
5407,Female,"Terrier, American Staffordshire",2014-07-14 00:00:00+00:00,,True
5408,Female,Beagle,2008-03-27 00:00:00+00:00,,True
5409,Female,"Sheepdog, Shetland",2013-06-17 11:53:00+00:00,,True
5410,Male,Maltese,2011-11-01 00:00:00+00:00,,True
5411,Female,"Retriever, Golden",2014-04-16 00:00:00+00:00,,True
5412,Female,"Retriever, Golden",2011-05-31 10:31:00+00:00,,True
5413,Female,Shih Tzu,2014-03-08 10:28:00+00:00,,True
5414,Male,"Terrier, Soft-Coated Wheaten",2013-01-17 00:00:00+00:00,,True
5415,Female,Catahoula Leopard Dog,2013-10-26 00:00:00+00:00,,True
5416,Male,Great Pyrenees,2013-09-07 00:00:00+00:00,,True
5417,Male,"Retriever, Labrador",2018-11-23 00:00:00+00:00,,True
5418,Male,"Shepherd, German",2012-10-20 13:59:00+00:00,,True
5419,Female,"Terrier, American Staffordshire",2015-03-18 00:00:00+00:00,,True
5420,Female,"Shepherd, German",2017-03-31 08:36:00+00:00,,True
5421,Male,"Dachshund, Short Haired",2015-06-14 00:00:00+00:00,,True
5422,Female,"Terrier, Soft-Coated Wheaten",2013-05-12 00:00:00+00:00,,True
5423,Female,Beagle,2016-06-28 00:00:00+00:00,,True
5424,Female,Pit Bull,2017-08-12 00:00:00+00:00,,True
5425,Male,Mixed Breed,2010-07-23 14:32:00+00:00,,True
5426,Female,Pit Bull,2015-12-30 08:25:00+00:00,,True
5427,Female,Pit Bull,2017-04-11 00:00:00+00:00,,True
5428,Female,Shih Tzu,2008-10-21 14:10:00+00:00,,True
5429,Female,Chihuahua,2018-04-18 15:59:00+00:00,,True
5430,Male,"Terrier, American Staffordshire",2014-01-16 08:16:00+00:00,,True
5431,Female,Chihuahua,2010-08-06 12:15:00+00:00,,True
5432,Male,Mixed Breed,2009-12-25 11:36:00+00:00,,True
5433,Male,Retriever,2011-09-10 14:32:00+00:00,2020-05-08T00:00:00.000Z,True
5434,Female,Dachshund,2007-06-21 00:00:00+00:00,,True
5435,Male,"Retriever, Labrador",2017-09-12 11:41:00+00:00,,False
5436,Male,Retriever,2016-09-06 00:00:00+00:00,,True
5437,Male,Pit Bull,2018-03-14 00:00:00+00:00,,True
5438,Male,Boxer,2014-12-30 16:30:00+00:00,,True
5439,Male,Pit Bull,2014-06-28 00:00:00+00:00,,True
5440,Female,"Shepherd, Australian",2018-05-08 00:00:00+00:00,,True
5441,Female,Poodle,2010-03-24 13:48:00+00:00,,True
5442,Male,Shih Tzu,2015-12-24 08:35:00+00:00,,True
5443,Male,"Terrier, Bull",2016-07-16 17:05:00+00:00,,True
5444,Male,"Terrier, Rat",2015-08-13 00:00:00+00:00,,True
5445,Male,Pit Bull,2012-01-25 00:00:00+00:00,2019-11-07T00:00:00.000Z,True
5446,Male,American Eskimo,2009-05-19 00:00:00+00:00,,True
5447,Female,"Shepherd, German",2013-10-02 17:35:00+00:00,,True
5448,Female,Pug,2017-07-24 00:00:00+00:00,,True
5449,Male,"Terrier, Soft-Coated Wheaten",2009-03-26 10:59:00+00:00,,True
5450,Male,"Shepherd, Anatolian",2013-12-21 15:54:00+00:00,,True
5451,Male,Dachshund,2019-05-15 00:00:00+00:00,,True
5452,Male,Boxer,2011-06-02 13:01:00+00:00,,True
5453,Male,Poodle,2017-12-23 00:00:00+00:00,,False
5454,Male,"Shepherd, German",2017-10-27 17:10:00+00:00,,True
5455,Male,Chihuahua (Long Coat),2013-09-05 08:29:00+00:00,,True
5456,Female,"Collie, Border",2014-11-04 09:44:00+00:00,,True
5457,Female,Husky,2014-08-22 00:00:00+00:00,,True
5458,Female,Havanese,2016-06-10 10:47:00+00:00,,True
5459,Male,"Retriever, Golden",2015-04-25 17:15:00+00:00,,True
5460,Male,Terrier,2014-03-20 00:00:00+00:00,,True
5461,Female,"Retriever, Labrador",2017-02-22 10:39:00+00:00,,True
5462,Male,Siberian Husky,2011-06-12 00:00:00+00:00,,True
5463,Female,Bichon Frise,2017-10-03 00:00:00+00:00,,True
5464,Male,Boxer,2016-09-20 14:42:00+00:00,,True
5465,Male,"Terrier, Yorkshire",2009-03-03 15:09:00+00:00,2021-06-10T00:00:00.000Z,True
5466,Male,Boxer,2016-06-22 16:29:00+00:00,,True
5467,Female,"Retriever, Labrador",2017-09-08 00:00:00+00:00,,True
5468,Female,Boxer,2011-12-24 00:00:00+00:00,,True
5469,Male,Pug,2011-04-25 17:18:00+00:00,,True
5470,Female,Terrier,2016-01-06 08:58:00+00:00,,True
5471,Male,"Shepherd, German",2016-02-14 00:00:00+00:00,,True
5472,Male,Pit Bull,2016-07-13 15:01:00+00:00,,True
5473,Male,"Retriever, Labrador",2016-10-20 00:00:00+00:00,,True
5474,Female,"Mountain Dog, Bernese",2018-05-10 14:34:00+00:00,,True
5475,Male,Mixed Breed,2017-10-04 17:03:00+00:00,,True
5476,Male,Pit Bull,2012-09-14 14:00:00+00:00,,False
5477,Female,Dachshund,2013-03-15 00:00:00+00:00,,True
5478,Female,"Collie, Border",2014-01-24 00:00:00+00:00,,True
5479,Male,Retriever,2012-12-08 00:00:00+00:00,,True
5480,Male,Chihuahua,2012-08-13 16:57:00+00:00,,True
5481,Female,Mixed Breed,2009-10-03 13:43:00+00:00,,True
5482,Female,Chihuahua,2009-03-13 09:51:00+00:00,,True
5483,Female,"Shepherd, German",2016-07-01 00:00:00+00:00,,True
5484,Female,"Retriever, Labrador",2015-04-13 00:00:00+00:00,,True
5485,Male,Papillon,2014-08-29 00:00:00+00:00,,True
5486,Female,"Spaniel, Cocker",2017-10-19 12:24:00+00:00,,True
5487,Male,"Shepherd, German",2018-07-25 12:24:00+00:00,,True
5488,Male,Chihuahua,2018-01-12 16:26:00+00:00,,True
5489,Male,Mixed Breed,2014-12-21 12:44:00+00:00,,True
5490,Female,Siberian Husky,2017-12-27 00:00:00+00:00,,True
5491,Female,"Spaniel, English Springer",2010-05-17 00:00:00+00:00,2021-06-16T00:00:00.000Z,True
5492,Female,Retriever,2018-03-12 09:14:00+00:00,,True
5493,Female,Dachshund,2008-01-19 09:34:00+00:00,,True
5494,Female,"Terrier, American Pit Bull",2018-05-01 11:09:00+00:00,,True
5495,Male,Pit Bull,2017-11-17 00:00:00+00:00,,True
5496,Female,Mixed Breed,2008-12-29 00:00:00+00:00,,False
5497,Male,"Bulldog, English",2019-01-20 11:34:00+00:00,,True
5498,Male,"Spaniel, Cocker",2014-01-18 00:00:00+00:00,,True
5499,Female,"Shepherd, German",2016-04-02 00:00:00+00:00,,True
5500,Female,Chihuahua,2013-03-21 16:00:00+00:00,,False
5501,Female,"Terrier, Rat",2016-06-22 00:00:00+00:00,,True
5502,Female,Retriever,2017-06-06 18:20:00+00:00,,True
5503,Female,Shih Tzu,2010-04-12 16:06:00+00:00,,False
5504,Female,Terrier,2010-05-08 08:46:00+00:00,,True
5505,Female,"Shepherd, Australian",2018-08-25 00:00:00+00:00,,True
5506,Male,Terrier,2016-04-21 00:00:00+00:00,,True
5507,Male,"Bulldog, French",2017-04-10 00:00:00+00:00,,False
5508,Male,Mixed Breed,2016-10-18 00:00:00+00:00,,True
5509,Male,"Bulldog, American",2010-01-17 00:00:00+00:00,,True
5510,Female,Chihuahua (Long Coat),2009-08-13 14:39:00+00:00,2019-07-02T19:47:00.000Z,True
5511,Male,"Poodle, Miniature",2016-09-11 00:00:00+00:00,,True
5512,Female,Shih Tzu,2017-04-11 16:00:00+00:00,,True
5513,Female,Great Dane,2016-10-23 00:00:00+00:00,,True
5514,Male,"Retriever, Golden",2015-04-28 15:02:00+00:00,,True
